Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-HU-en_2017-10-03	u2017-10-03-0	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2017 autumn, meeting 85, day 2, 2017-10-03 [ParlaMint.ana]	2017-10-03	Unicameralism	7. ciklus	-	85. ülés	2. ülésnap	-	Reference	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 7th parliamentary term	Coalition	Right to far-right	LezsakSandor	Lezsák, Sándor	M	1949	
ParlaMint-HU-en_2017-10-03	u2017-10-03-1	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2017 autumn, meeting 85, day 2, 2017-10-03 [ParlaMint.ana]	2017-10-03	Unicameralism	7. ciklus	-	85. ülés	2. ülésnap	-	Reference	English	Regular	MP	notMinister	LMP-frakció	Parliamentary group of the Politics Can be Different in the 7th parliamentary term	Opposition	Centre to centre-left	SallaiRBenedek	Sallai R., Benedek	M	1974	
ParlaMint-HU-en_2017-10-03	u2017-10-03-2	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2017 autumn, meeting 85, day 2, 2017-10-03 [ParlaMint.ana]	2017-10-03	Unicameralism	7. ciklus	-	85. ülés	2. ülésnap	-	Reference	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 7th parliamentary term	Coalition	Right to far-right	LezsakSandor	Lezsák, Sándor	M	1949	
ParlaMint-HU-en_2017-10-03	u2017-10-03-3	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2017 autumn, meeting 85, day 2, 2017-10-03 [ParlaMint.ana]	2017-10-03	Unicameralism	7. ciklus	-	85. ülés	2. ülésnap	-	Reference	English	Guest	notMP	notMinister	-	-	-	-	BitayMartonOrs	Bitay, Márton Örs	M	1980	
ParlaMint-HU-en_2017-10-03	u2017-10-03-4	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2017 autumn, meeting 85, day 2, 2017-10-03 [ParlaMint.ana]	2017-10-03	Unicameralism	7. ciklus	-	85. ülés	2. ülésnap	-	Reference	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 7th parliamentary term	Coalition	Right to far-right	LezsakSandor	Lezsák, Sándor	M	1949	
ParlaMint-HU-en_2017-10-03	u2017-10-03-5	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2017 autumn, meeting 85, day 2, 2017-10-03 [ParlaMint.ana]	2017-10-03	Unicameralism	7. ciklus	-	85. ülés	2. ülésnap	-	Reference	English	Regular	MP	notMinister	MSZP-frakció	Parliamentary group of the Hungarian Socialist Party in the 7th parliamentary term	Opposition	Centre-left	VargaLaszlo	Varga, László	M	1979	
ParlaMint-HU-en_2017-10-03	u2017-10-03-6	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2017 autumn, meeting 85, day 2, 2017-10-03 [ParlaMint.ana]	2017-10-03	Unicameralism	7. ciklus	-	85. ülés	2. ülésnap	-	Reference	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 7th parliamentary term	Coalition	Right to far-right	LezsakSandor	Lezsák, Sándor	M	1949	
ParlaMint-HU-en_2017-10-03	u2017-10-03-7	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2017 autumn, meeting 85, day 2, 2017-10-03 [ParlaMint.ana]	2017-10-03	Unicameralism	7. ciklus	-	85. ülés	2. ülésnap	-	Reference	English	Regular	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 7th parliamentary term	Coalition	Right to far-right	FonagyJanos	Fónagy, János	M	1942	
ParlaMint-HU-en_2017-10-03	u2017-10-03-8	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2017 autumn, meeting 85, day 2, 2017-10-03 [ParlaMint.ana]	2017-10-03	Unicameralism	7. ciklus	-	85. ülés	2. ülésnap	-	Reference	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 7th parliamentary term	Coalition	Right to far-right	LezsakSandor	Lezsák, Sándor	M	1949	
ParlaMint-HU-en_2017-10-03	u2017-10-03-9	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2017 autumn, meeting 85, day 2, 2017-10-03 [ParlaMint.ana]	2017-10-03	Unicameralism	7. ciklus	-	85. ülés	2. ülésnap	-	Reference	English	Regular	MP	notMinister	KNDP-frakció	Parliamentary group of the Christian Democratic People's Party in the 7th parliamentary term	Coalition	Right	HarrachPeter	Harrach, Péter	M	1947	
