Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-HU-en_2020-06-02	u2020-06-02-0	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2020 spring, meeting 47, day 1, 2020-06-02 [ParlaMint.ana]	2020-06-02	Unicameralism	8. ciklus	-	47. ülés	1. ülésnap	-	COVID	English	Chairperson	MP	notMinister	-	-	-	-	KoverLaszlo	Kövér, László	M	1959	
ParlaMint-HU-en_2020-06-02	u2020-06-02-1	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2020 spring, meeting 47, day 1, 2020-06-02 [ParlaMint.ana]	2020-06-02	Unicameralism	8. ciklus	-	47. ülés	1. ülésnap	-	COVID	English	Regular	MP	notMinister	Párbeszéd-frakció	Parliamentary group of the Dialogue for Hungary in the 8th parliamentary term	Opposition	Centre-left to left	SzaboTimea	Szabó, Tímea	F	1976	
ParlaMint-HU-en_2020-06-02	u2020-06-02-2	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2020 spring, meeting 47, day 1, 2020-06-02 [ParlaMint.ana]	2020-06-02	Unicameralism	8. ciklus	-	47. ülés	1. ülésnap	-	COVID	English	Chairperson	MP	notMinister	-	-	-	-	KoverLaszlo	Kövér, László	M	1959	
ParlaMint-HU-en_2020-06-02	u2020-06-02-3	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2020 spring, meeting 47, day 1, 2020-06-02 [ParlaMint.ana]	2020-06-02	Unicameralism	8. ciklus	-	47. ülés	1. ülésnap	-	COVID	English	Regular	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 8th parliamentary term	Coalition	Right to far-right	DomotorCsaba	Dömötör, Csaba	M	1982	
ParlaMint-HU-en_2020-06-02	u2020-06-02-4	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2020 spring, meeting 47, day 1, 2020-06-02 [ParlaMint.ana]	2020-06-02	Unicameralism	8. ciklus	-	47. ülés	1. ülésnap	-	COVID	English	Chairperson	MP	notMinister	-	-	-	-	KoverLaszlo	Kövér, László	M	1959	
ParlaMint-HU-en_2020-06-02	u2020-06-02-5	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2020 spring, meeting 47, day 1, 2020-06-02 [ParlaMint.ana]	2020-06-02	Unicameralism	8. ciklus	-	47. ülés	1. ülésnap	-	COVID	English	Regular	MP	notMinister	LMP-frakció	Parliamentary group of the Politics Can be Different in the 8th parliamentary term	Opposition	Centre to centre-left	SchmuckErzsebet	Schmuck, Erzsébet	F	1954	
ParlaMint-HU-en_2020-06-02	u2020-06-02-6	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2020 spring, meeting 47, day 1, 2020-06-02 [ParlaMint.ana]	2020-06-02	Unicameralism	8. ciklus	-	47. ülés	1. ülésnap	-	COVID	English	Chairperson	MP	notMinister	-	-	-	-	KoverLaszlo	Kövér, László	M	1959	
ParlaMint-HU-en_2020-06-02	u2020-06-02-7	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2020 spring, meeting 47, day 1, 2020-06-02 [ParlaMint.ana]	2020-06-02	Unicameralism	8. ciklus	-	47. ülés	1. ülésnap	-	COVID	English	Guest	notMP	notMinister	KDNP	Christian Democratic People's Party	-	Right	SchandaTamasJanos	Schanda, Tamás János	M	1987	
ParlaMint-HU-en_2020-06-02	u2020-06-02-8	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2020 spring, meeting 47, day 1, 2020-06-02 [ParlaMint.ana]	2020-06-02	Unicameralism	8. ciklus	-	47. ülés	1. ülésnap	-	COVID	English	Chairperson	MP	notMinister	-	-	-	-	KoverLaszlo	Kövér, László	M	1959	
ParlaMint-HU-en_2020-06-02	u2020-06-02-9	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2020 spring, meeting 47, day 1, 2020-06-02 [ParlaMint.ana]	2020-06-02	Unicameralism	8. ciklus	-	47. ülés	1. ülésnap	-	COVID	English	Regular	MP	notMinister	MSZP-frakció	Parliamentary group of the Hungarian Socialist Party in the 8th parliamentary term	Opposition	Centre-left	TothBertalan	Tóth, Bertalan	M	1975	
ParlaMint-HU-en_2020-06-02	u2020-06-02-10	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2020 spring, meeting 47, day 1, 2020-06-02 [ParlaMint.ana]	2020-06-02	Unicameralism	8. ciklus	-	47. ülés	1. ülésnap	-	COVID	English	Chairperson	MP	notMinister	-	-	-	-	KoverLaszlo	Kövér, László	M	1959	
ParlaMint-HU-en_2020-06-02	u2020-06-02-11	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2020 spring, meeting 47, day 1, 2020-06-02 [ParlaMint.ana]	2020-06-02	Unicameralism	8. ciklus	-	47. ülés	1. ülésnap	-	COVID	English	Regular	MP	notMinister	KNDP-frakció	Parliamentary group of the Christian Democratic People's Party in the 8th parliamentary term	Coalition	Right	RetvariBence	Rétvári, Bence	M	1979	
ParlaMint-HU-en_2020-06-02	u2020-06-02-12	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2020 spring, meeting 47, day 1, 2020-06-02 [ParlaMint.ana]	2020-06-02	Unicameralism	8. ciklus	-	47. ülés	1. ülésnap	-	COVID	English	Chairperson	MP	notMinister	-	-	-	-	KoverLaszlo	Kövér, László	M	1959	
ParlaMint-HU-en_2020-06-02	u2020-06-02-13	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2020 spring, meeting 47, day 1, 2020-06-02 [ParlaMint.ana]	2020-06-02	Unicameralism	8. ciklus	-	47. ülés	1. ülésnap	-	COVID	English	Regular	MP	notMinister	JOBBIK-frakció	Parliamentary group of the Movement for a Better Hungary in the 8th parliamentary term	Opposition	Centre-right	JakabPeter	Jakab, Péter	M	1980	
ParlaMint-HU-en_2020-06-02	u2020-06-02-14	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2020 spring, meeting 47, day 1, 2020-06-02 [ParlaMint.ana]	2020-06-02	Unicameralism	8. ciklus	-	47. ülés	1. ülésnap	-	COVID	English	Chairperson	MP	notMinister	-	-	-	-	KoverLaszlo	Kövér, László	M	1959	
ParlaMint-HU-en_2020-06-02	u2020-06-02-15	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2020 spring, meeting 47, day 1, 2020-06-02 [ParlaMint.ana]	2020-06-02	Unicameralism	8. ciklus	-	47. ülés	1. ülésnap	-	COVID	English	Regular	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 8th parliamentary term	Coalition	Right to far-right	DomotorCsaba	Dömötör, Csaba	M	1982	
