Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-HU-en_2021-05-19	u2021-05-19-0	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2021 spring, meeting 72, day 3, 2021-05-19 [ParlaMint.ana]	2021-05-19	Unicameralism	8. ciklus	-	72. ülés	3. ülésnap	-	COVID	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 8th parliamentary term	Coalition	Right to far-right	JakabIstvan	Jakab, István	M	1949	
ParlaMint-HU-en_2021-05-19	u2021-05-19-1	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2021 spring, meeting 72, day 3, 2021-05-19 [ParlaMint.ana]	2021-05-19	Unicameralism	8. ciklus	-	72. ülés	3. ülésnap	-	COVID	English	Regular	MP	notMinister	KNDP-frakció	Parliamentary group of the Christian Democratic People's Party in the 8th parliamentary term	Coalition	Right	FoldiLaszlo	Földi, László	M	1952	
ParlaMint-HU-en_2021-05-19	u2021-05-19-2	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2021 spring, meeting 72, day 3, 2021-05-19 [ParlaMint.ana]	2021-05-19	Unicameralism	8. ciklus	-	72. ülés	3. ülésnap	-	COVID	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 8th parliamentary term	Coalition	Right to far-right	JakabIstvan	Jakab, István	M	1949	
ParlaMint-HU-en_2021-05-19	u2021-05-19-3	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2021 spring, meeting 72, day 3, 2021-05-19 [ParlaMint.ana]	2021-05-19	Unicameralism	8. ciklus	-	72. ülés	3. ülésnap	-	COVID	English	Regular	MP	Minister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 8th parliamentary term	Coalition	Right to far-right	VargaMihaly	Varga, Mihály	M	1965	
ParlaMint-HU-en_2021-05-19	u2021-05-19-4	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2021 spring, meeting 72, day 3, 2021-05-19 [ParlaMint.ana]	2021-05-19	Unicameralism	8. ciklus	-	72. ülés	3. ülésnap	-	COVID	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 8th parliamentary term	Coalition	Right to far-right	JakabIstvan	Jakab, István	M	1949	
ParlaMint-HU-en_2021-05-19	u2021-05-19-5	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2021 spring, meeting 72, day 3, 2021-05-19 [ParlaMint.ana]	2021-05-19	Unicameralism	8. ciklus	-	72. ülés	3. ülésnap	-	COVID	English	Guest	notMP	notMinister	-	-	-	-	HolmanMagdolnaJulianna	Holman, Magdolna Julianna	F	1963	
ParlaMint-HU-en_2021-05-19	u2021-05-19-6	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2021 spring, meeting 72, day 3, 2021-05-19 [ParlaMint.ana]	2021-05-19	Unicameralism	8. ciklus	-	72. ülés	3. ülésnap	-	COVID	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 8th parliamentary term	Coalition	Right to far-right	JakabIstvan	Jakab, István	M	1949	
ParlaMint-HU-en_2021-05-19	u2021-05-19-7	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2021 spring, meeting 72, day 3, 2021-05-19 [ParlaMint.ana]	2021-05-19	Unicameralism	8. ciklus	-	72. ülés	3. ülésnap	-	COVID	English	Guest	notMP	notMinister	Fidesz	Fidesz – Hungarian Civic Alliance	-	Right to far-right	DomokosLaszlo	Domokos, László	M	1965	
ParlaMint-HU-en_2021-05-19	u2021-05-19-8	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2021 spring, meeting 72, day 3, 2021-05-19 [ParlaMint.ana]	2021-05-19	Unicameralism	8. ciklus	-	72. ülés	3. ülésnap	-	COVID	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 8th parliamentary term	Coalition	Right to far-right	JakabIstvan	Jakab, István	M	1949	
ParlaMint-HU-en_2021-05-19	u2021-05-19-9	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2021 spring, meeting 72, day 3, 2021-05-19 [ParlaMint.ana]	2021-05-19	Unicameralism	8. ciklus	-	72. ülés	3. ülésnap	-	COVID	English	Guest	notMP	notMinister	-	-	-	-	KovacsArpad	Kovács, Árpád	M	1948	
