Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-HU-en_2018-06-04	u2018-06-04-0	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2018 spring, meeting 4, day 1, 2018-06-04 [ParlaMint.ana]	2018-06-04	Unicameralism	8. ciklus	-	4. ülés	1. ülésnap	-	Reference	English	Chairperson	MP	notMinister	-	-	-	-	KoverLaszlo	Kövér, László	M	1959	
ParlaMint-HU-en_2018-06-04	u2018-06-04-1	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2018 spring, meeting 4, day 1, 2018-06-04 [ParlaMint.ana]	2018-06-04	Unicameralism	8. ciklus	-	4. ülés	1. ülésnap	-	Reference	English	Regular	MP	notMinister	MSZP-frakció	Parliamentary group of the Hungarian Socialist Party in the 8th parliamentary term	Opposition	Centre-left	HillerIstvan	Hiller, István	M	1964	
ParlaMint-HU-en_2018-06-04	u2018-06-04-2	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2018 spring, meeting 4, day 1, 2018-06-04 [ParlaMint.ana]	2018-06-04	Unicameralism	8. ciklus	-	4. ülés	1. ülésnap	-	Reference	English	Chairperson	MP	notMinister	-	-	-	-	KoverLaszlo	Kövér, László	M	1959	
ParlaMint-HU-en_2018-06-04	u2018-06-04-3	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2018 spring, meeting 4, day 1, 2018-06-04 [ParlaMint.ana]	2018-06-04	Unicameralism	8. ciklus	-	4. ülés	1. ülésnap	-	Reference	English	Guest	notMP	notMinister	-	-	-	-	PotapiArpadJanos	Potápi, Árpád János	M	1967	
ParlaMint-HU-en_2018-06-04	u2018-06-04-4	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2018 spring, meeting 4, day 1, 2018-06-04 [ParlaMint.ana]	2018-06-04	Unicameralism	8. ciklus	-	4. ülés	1. ülésnap	-	Reference	English	Chairperson	MP	notMinister	-	-	-	-	KoverLaszlo	Kövér, László	M	1959	
ParlaMint-HU-en_2018-06-04	u2018-06-04-5	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2018 spring, meeting 4, day 1, 2018-06-04 [ParlaMint.ana]	2018-06-04	Unicameralism	8. ciklus	-	4. ülés	1. ülésnap	-	Reference	English	Regular	MP	notMinister	DK-frakció	Parliamentary group of the Democratic Coalition in the 8th parliamentary term	Opposition	Centre-left	GyurcsanyFerenc	Gyurcsány, Ferenc	M	1961	
ParlaMint-HU-en_2018-06-04	u2018-06-04-6	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2018 spring, meeting 4, day 1, 2018-06-04 [ParlaMint.ana]	2018-06-04	Unicameralism	8. ciklus	-	4. ülés	1. ülésnap	-	Reference	English	Chairperson	MP	notMinister	-	-	-	-	KoverLaszlo	Kövér, László	M	1959	
ParlaMint-HU-en_2018-06-04	u2018-06-04-7	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2018 spring, meeting 4, day 1, 2018-06-04 [ParlaMint.ana]	2018-06-04	Unicameralism	8. ciklus	-	4. ülés	1. ülésnap	-	Reference	English	Regular	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 8th parliamentary term	Coalition	Right to far-right	NemethSzilard	Németh, Szilárd István	M	1964	
ParlaMint-HU-en_2018-06-04	u2018-06-04-8	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2018 spring, meeting 4, day 1, 2018-06-04 [ParlaMint.ana]	2018-06-04	Unicameralism	8. ciklus	-	4. ülés	1. ülésnap	-	Reference	English	Chairperson	MP	notMinister	-	-	-	-	KoverLaszlo	Kövér, László	M	1959	
ParlaMint-HU-en_2018-06-04	u2018-06-04-9	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2018 spring, meeting 4, day 1, 2018-06-04 [ParlaMint.ana]	2018-06-04	Unicameralism	8. ciklus	-	4. ülés	1. ülésnap	-	Reference	English	Regular	MP	notMinister	JOBBIK-frakció	Parliamentary group of the Movement for a Better Hungary in the 8th parliamentary term	Opposition	Centre-right	SzavayIstvan	Szávay, István	M	1981	
ParlaMint-HU-en_2018-06-04	u2018-06-04-10	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2018 spring, meeting 4, day 1, 2018-06-04 [ParlaMint.ana]	2018-06-04	Unicameralism	8. ciklus	-	4. ülés	1. ülésnap	-	Reference	English	Chairperson	MP	notMinister	-	-	-	-	KoverLaszlo	Kövér, László	M	1959	
ParlaMint-HU-en_2018-06-04	u2018-06-04-11	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2018 spring, meeting 4, day 1, 2018-06-04 [ParlaMint.ana]	2018-06-04	Unicameralism	8. ciklus	-	4. ülés	1. ülésnap	-	Reference	English	Regular	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 8th parliamentary term	Coalition	Right to far-right	DomotorCsaba	Dömötör, Csaba	M	1982	
ParlaMint-HU-en_2018-06-04	u2018-06-04-12	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2018 spring, meeting 4, day 1, 2018-06-04 [ParlaMint.ana]	2018-06-04	Unicameralism	8. ciklus	-	4. ülés	1. ülésnap	-	Reference	English	Chairperson	MP	notMinister	-	-	-	-	KoverLaszlo	Kövér, László	M	1959	
ParlaMint-HU-en_2018-06-04	u2018-06-04-13	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2018 spring, meeting 4, day 1, 2018-06-04 [ParlaMint.ana]	2018-06-04	Unicameralism	8. ciklus	-	4. ülés	1. ülésnap	-	Reference	English	Regular	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 8th parliamentary term	Coalition	Right to far-right	DomotorCsaba	Dömötör, Csaba	M	1982	
ParlaMint-HU-en_2018-06-04	u2018-06-04-14	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2018 spring, meeting 4, day 1, 2018-06-04 [ParlaMint.ana]	2018-06-04	Unicameralism	8. ciklus	-	4. ülés	1. ülésnap	-	Reference	English	Chairperson	MP	notMinister	-	-	-	-	KoverLaszlo	Kövér, László	M	1959	
ParlaMint-HU-en_2018-06-04	u2018-06-04-15	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2018 spring, meeting 4, day 1, 2018-06-04 [ParlaMint.ana]	2018-06-04	Unicameralism	8. ciklus	-	4. ülés	1. ülésnap	-	Reference	English	Regular	MP	notMinister	Párbeszéd-frakció	Parliamentary group of the Dialogue for Hungary in the 8th parliamentary term	Opposition	Centre-left to left	SzaboTimea	Szabó, Tímea	F	1976	
ParlaMint-HU-en_2018-06-04	u2018-06-04-16	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2018 spring, meeting 4, day 1, 2018-06-04 [ParlaMint.ana]	2018-06-04	Unicameralism	8. ciklus	-	4. ülés	1. ülésnap	-	Reference	English	Chairperson	MP	notMinister	-	-	-	-	KoverLaszlo	Kövér, László	M	1959	
ParlaMint-HU-en_2018-06-04	u2018-06-04-17	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2018 spring, meeting 4, day 1, 2018-06-04 [ParlaMint.ana]	2018-06-04	Unicameralism	8. ciklus	-	4. ülés	1. ülésnap	-	Reference	English	Regular	MP	notMinister	KNDP-frakció	Parliamentary group of the Christian Democratic People's Party in the 8th parliamentary term	Coalition	Right	RetvariBence	Rétvári, Bence	M	1979	
ParlaMint-HU-en_2018-06-04	u2018-06-04-18	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2018 spring, meeting 4, day 1, 2018-06-04 [ParlaMint.ana]	2018-06-04	Unicameralism	8. ciklus	-	4. ülés	1. ülésnap	-	Reference	English	Chairperson	MP	notMinister	-	-	-	-	KoverLaszlo	Kövér, László	M	1959	
