Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-HU-en_2022-06-28	u2022-06-28-0	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2022 summer, meeting 8, day 2, 2022-06-28 [ParlaMint]	2022-06-28	Unicameralism	9. ciklus	-	8. ülés	2. ülésnap	-	COVID,War	English	Chairperson	MP	notMinister	KNDP-frakció	Parliamentary group of the Christian Democratic People's Party in the 9th parliamentary term	Coalition	Right	LatorcaiJanos	Latorcai, János	M	1944	
ParlaMint-HU-en_2022-06-28	u2022-06-28-1	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2022 summer, meeting 8, day 2, 2022-06-28 [ParlaMint]	2022-06-28	Unicameralism	9. ciklus	-	8. ülés	2. ülésnap	-	COVID,War	English	Regular	MP	notMinister	LMP-frakció	Parliamentary group of the LMP – Hungary's Green Party in the 9th parliamentary term	Opposition	Centre to centre-left	KanaszNagyMate	Kanász-Nagy, Máté	M	1986	
ParlaMint-HU-en_2022-06-28	u2022-06-28-2	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2022 summer, meeting 8, day 2, 2022-06-28 [ParlaMint]	2022-06-28	Unicameralism	9. ciklus	-	8. ülés	2. ülésnap	-	COVID,War	English	Chairperson	MP	notMinister	KNDP-frakció	Parliamentary group of the Christian Democratic People's Party in the 9th parliamentary term	Coalition	Right	LatorcaiJanos	Latorcai, János	M	1944	
ParlaMint-HU-en_2022-06-28	u2022-06-28-3	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2022 summer, meeting 8, day 2, 2022-06-28 [ParlaMint]	2022-06-28	Unicameralism	9. ciklus	-	8. ülés	2. ülésnap	-	COVID,War	English	Guest	notMP	notMinister	Fidesz	Fidesz – Hungarian Civic Alliance	-	Right to far-right	FurjesBalazs	Fürjes, Balázs	M	1971	
ParlaMint-HU-en_2022-06-28	u2022-06-28-4	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2022 summer, meeting 8, day 2, 2022-06-28 [ParlaMint]	2022-06-28	Unicameralism	9. ciklus	-	8. ülés	2. ülésnap	-	COVID,War	English	Chairperson	MP	notMinister	KNDP-frakció	Parliamentary group of the Christian Democratic People's Party in the 9th parliamentary term	Coalition	Right	LatorcaiJanos	Latorcai, János	M	1944	
ParlaMint-HU-en_2022-06-28	u2022-06-28-5	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2022 summer, meeting 8, day 2, 2022-06-28 [ParlaMint]	2022-06-28	Unicameralism	9. ciklus	-	8. ülés	2. ülésnap	-	COVID,War	English	Regular	MP	notMinister	Párbeszéd-frakció	Parliamentary group of the Dialogue for Hungary in the 9th parliamentary term	Opposition	Centre-left to left	SzaboRebeka	Szabó, Rebeka	F	1977	
ParlaMint-HU-en_2022-06-28	u2022-06-28-6	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2022 summer, meeting 8, day 2, 2022-06-28 [ParlaMint]	2022-06-28	Unicameralism	9. ciklus	-	8. ülés	2. ülésnap	-	COVID,War	English	Chairperson	MP	notMinister	KNDP-frakció	Parliamentary group of the Christian Democratic People's Party in the 9th parliamentary term	Coalition	Right	LatorcaiJanos	Latorcai, János	M	1944	
ParlaMint-HU-en_2022-06-28	u2022-06-28-7	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2022 summer, meeting 8, day 2, 2022-06-28 [ParlaMint]	2022-06-28	Unicameralism	9. ciklus	-	8. ülés	2. ülésnap	-	COVID,War	English	Regular	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 9th parliamentary term	Coalition	Right to far-right	KonczZsofia	Koncz, Zsófia	F	1990	
ParlaMint-HU-en_2022-06-28	u2022-06-28-8	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2022 summer, meeting 8, day 2, 2022-06-28 [ParlaMint]	2022-06-28	Unicameralism	9. ciklus	-	8. ülés	2. ülésnap	-	COVID,War	English	Chairperson	MP	notMinister	KNDP-frakció	Parliamentary group of the Christian Democratic People's Party in the 9th parliamentary term	Coalition	Right	LatorcaiJanos	Latorcai, János	M	1944	
ParlaMint-HU-en_2022-06-28	u2022-06-28-9	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2022 summer, meeting 8, day 2, 2022-06-28 [ParlaMint]	2022-06-28	Unicameralism	9. ciklus	-	8. ülés	2. ülésnap	-	COVID,War	English	Regular	MP	notMinister	Mi Hazánk-frakció	Parliamentary group of the Our Homeland Movement in the 9th parliamentary term	Opposition	Far-right	SzabadiIstvan	Szabadi, István	M	1971	
