Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-HU-en_2017-02-27	u2017-02-27-0	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2017 spring, meeting 73, day 4, 2017-02-27 [ParlaMint.ana]	2017-02-27	Unicameralism	7. ciklus	-	73. ülés	4. ülésnap	-	Reference	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 7th parliamentary term	Coalition	Right to far-right	LezsakSandor	Lezsák, Sándor	M	1949	
ParlaMint-HU-en_2017-02-27	u2017-02-27-1	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2017 spring, meeting 73, day 4, 2017-02-27 [ParlaMint.ana]	2017-02-27	Unicameralism	7. ciklus	-	73. ülés	4. ülésnap	-	Reference	English	Regular	MP	notMinister	MSZP-frakció	Parliamentary group of the Hungarian Socialist Party in the 7th parliamentary term	Opposition	Centre-left	TothBertalan	Tóth, Bertalan	M	1975	
ParlaMint-HU-en_2017-02-27	u2017-02-27-2	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2017 spring, meeting 73, day 4, 2017-02-27 [ParlaMint.ana]	2017-02-27	Unicameralism	7. ciklus	-	73. ülés	4. ülésnap	-	Reference	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 7th parliamentary term	Coalition	Right to far-right	LezsakSandor	Lezsák, Sándor	M	1949	
ParlaMint-HU-en_2017-02-27	u2017-02-27-3	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2017 spring, meeting 73, day 4, 2017-02-27 [ParlaMint.ana]	2017-02-27	Unicameralism	7. ciklus	-	73. ülés	4. ülésnap	-	Reference	English	Regular	notMP	notMinister	Fidesz	Fidesz – Hungarian Civic Alliance	-	Right to far-right	DomotorCsaba	Dömötör, Csaba	M	1982	
ParlaMint-HU-en_2017-02-27	u2017-02-27-4	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2017 spring, meeting 73, day 4, 2017-02-27 [ParlaMint.ana]	2017-02-27	Unicameralism	7. ciklus	-	73. ülés	4. ülésnap	-	Reference	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 7th parliamentary term	Coalition	Right to far-right	LezsakSandor	Lezsák, Sándor	M	1949	
ParlaMint-HU-en_2017-02-27	u2017-02-27-5	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2017 spring, meeting 73, day 4, 2017-02-27 [ParlaMint.ana]	2017-02-27	Unicameralism	7. ciklus	-	73. ülés	4. ülésnap	-	Reference	English	Regular	MP	notMinister	JOBBIK-frakció	Parliamentary group of the Movement for a Better Hungary in the 7th parliamentary term	Opposition	Centre-right	LukacsLaszloGyorgy	Lukács, László György	M	1983	
ParlaMint-HU-en_2017-02-27	u2017-02-27-6	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2017 spring, meeting 73, day 4, 2017-02-27 [ParlaMint.ana]	2017-02-27	Unicameralism	7. ciklus	-	73. ülés	4. ülésnap	-	Reference	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 7th parliamentary term	Coalition	Right to far-right	LezsakSandor	Lezsák, Sándor	M	1949	
ParlaMint-HU-en_2017-02-27	u2017-02-27-7	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2017 spring, meeting 73, day 4, 2017-02-27 [ParlaMint.ana]	2017-02-27	Unicameralism	7. ciklus	-	73. ülés	4. ülésnap	-	Reference	English	Regular	MP	notMinister	KNDP-frakció	Parliamentary group of the Christian Democratic People's Party in the 7th parliamentary term	Coalition	Right	RetvariBence	Rétvári, Bence	M	1979	
ParlaMint-HU-en_2017-02-27	u2017-02-27-8	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2017 spring, meeting 73, day 4, 2017-02-27 [ParlaMint.ana]	2017-02-27	Unicameralism	7. ciklus	-	73. ülés	4. ülésnap	-	Reference	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 7th parliamentary term	Coalition	Right to far-right	LezsakSandor	Lezsák, Sándor	M	1949	
ParlaMint-HU-en_2017-02-27	u2017-02-27-9	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2017 spring, meeting 73, day 4, 2017-02-27 [ParlaMint.ana]	2017-02-27	Unicameralism	7. ciklus	-	73. ülés	4. ülésnap	-	Reference	English	Regular	MP	notMinister	KNDP-frakció	Parliamentary group of the Christian Democratic People's Party in the 7th parliamentary term	Coalition	Right	HarrachPeter	Harrach, Péter	M	1947	
ParlaMint-HU-en_2017-02-27	u2017-02-27-10	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2017 spring, meeting 73, day 4, 2017-02-27 [ParlaMint.ana]	2017-02-27	Unicameralism	7. ciklus	-	73. ülés	4. ülésnap	-	Reference	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 7th parliamentary term	Coalition	Right to far-right	LezsakSandor	Lezsák, Sándor	M	1949	
ParlaMint-HU-en_2017-02-27	u2017-02-27-11	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2017 spring, meeting 73, day 4, 2017-02-27 [ParlaMint.ana]	2017-02-27	Unicameralism	7. ciklus	-	73. ülés	4. ülésnap	-	Reference	English	Regular	MP	notMinister	KNDP-frakció	Parliamentary group of the Christian Democratic People's Party in the 7th parliamentary term	Coalition	Right	RetvariBence	Rétvári, Bence	M	1979	
ParlaMint-HU-en_2017-02-27	u2017-02-27-12	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2017 spring, meeting 73, day 4, 2017-02-27 [ParlaMint.ana]	2017-02-27	Unicameralism	7. ciklus	-	73. ülés	4. ülésnap	-	Reference	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 7th parliamentary term	Coalition	Right to far-right	LezsakSandor	Lezsák, Sándor	M	1949	
