Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-HU-en_2023-02-28	u2023-02-28-0	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2023 spring, meeting 20, day 2, 2023-02-28 [ParlaMint]	2023-02-28	Unicameralism	9. ciklus	-	20. ülés	2. ülésnap	-	COVID,War	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 9th parliamentary term	Coalition	Right to far-right	JakabIstvan	Jakab, István	M	1949	
ParlaMint-HU-en_2023-02-28	u2023-02-28-1	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2023 spring, meeting 20, day 2, 2023-02-28 [ParlaMint]	2023-02-28	Unicameralism	9. ciklus	-	20. ülés	2. ülésnap	-	COVID,War	English	Regular	MP	notMinister	LMP-frakció	Parliamentary group of the LMP – Hungary's Green Party in the 9th parliamentary term	Opposition	Centre to centre-left	BakosBernadett	Bakos, Bernadett	F	1992	
ParlaMint-HU-en_2023-02-28	u2023-02-28-2	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2023 spring, meeting 20, day 2, 2023-02-28 [ParlaMint]	2023-02-28	Unicameralism	9. ciklus	-	20. ülés	2. ülésnap	-	COVID,War	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 9th parliamentary term	Coalition	Right to far-right	JakabIstvan	Jakab, István	M	1949	
ParlaMint-HU-en_2023-02-28	u2023-02-28-3	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2023 spring, meeting 20, day 2, 2023-02-28 [ParlaMint]	2023-02-28	Unicameralism	9. ciklus	-	20. ülés	2. ülésnap	-	COVID,War	English	Regular	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 9th parliamentary term	Coalition	Right to far-right	KonczZsofia	Koncz, Zsófia	F	1990	
ParlaMint-HU-en_2023-02-28	u2023-02-28-4	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2023 spring, meeting 20, day 2, 2023-02-28 [ParlaMint]	2023-02-28	Unicameralism	9. ciklus	-	20. ülés	2. ülésnap	-	COVID,War	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 9th parliamentary term	Coalition	Right to far-right	JakabIstvan	Jakab, István	M	1949	
ParlaMint-HU-en_2023-02-28	u2023-02-28-5	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2023 spring, meeting 20, day 2, 2023-02-28 [ParlaMint]	2023-02-28	Unicameralism	9. ciklus	-	20. ülés	2. ülésnap	-	COVID,War	English	Regular	MP	notMinister	Párbeszéd-frakció	Parliamentary group of the Dialogue for Hungary in the 9th parliamentary term	Opposition	Centre-left to left	MellarTamas	Mellar, Tamás	M	1954	
ParlaMint-HU-en_2023-02-28	u2023-02-28-6	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2023 spring, meeting 20, day 2, 2023-02-28 [ParlaMint]	2023-02-28	Unicameralism	9. ciklus	-	20. ülés	2. ülésnap	-	COVID,War	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 9th parliamentary term	Coalition	Right to far-right	JakabIstvan	Jakab, István	M	1949	
ParlaMint-HU-en_2023-02-28	u2023-02-28-7	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2023 spring, meeting 20, day 2, 2023-02-28 [ParlaMint]	2023-02-28	Unicameralism	9. ciklus	-	20. ülés	2. ülésnap	-	COVID,War	English	Regular	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 9th parliamentary term	Coalition	Right to far-right	DomotorCsaba	Dömötör, Csaba	M	1982	
ParlaMint-HU-en_2023-02-28	u2023-02-28-8	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2023 spring, meeting 20, day 2, 2023-02-28 [ParlaMint]	2023-02-28	Unicameralism	9. ciklus	-	20. ülés	2. ülésnap	-	COVID,War	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 9th parliamentary term	Coalition	Right to far-right	JakabIstvan	Jakab, István	M	1949	
ParlaMint-HU-en_2023-02-28	u2023-02-28-9	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2023 spring, meeting 20, day 2, 2023-02-28 [ParlaMint]	2023-02-28	Unicameralism	9. ciklus	-	20. ülés	2. ülésnap	-	COVID,War	English	Guest	notMP	notMinister	Mi Hazánk-frakció	Parliamentary group of the Our Homeland Movement in the 9th parliamentary term	Opposition	Far-right	ToroczkaiLaszlo	Toroczkai, László	M	1978	
