Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-HU-en_2016-02-29	u2016-02-29-0	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2016 spring, meeting 53, day 1, 2016-02-29 [ParlaMint.ana]	2016-02-29	Unicameralism	7. ciklus	-	53. ülés	1. ülésnap	-	Reference	English	Chairperson	MP	notMinister	-	-	-	-	KoverLaszlo	Kövér, László	M	1959	
ParlaMint-HU-en_2016-02-29	u2016-02-29-1	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2016 spring, meeting 53, day 1, 2016-02-29 [ParlaMint.ana]	2016-02-29	Unicameralism	7. ciklus	-	53. ülés	1. ülésnap	-	Reference	English	Regular	MP	notMinister	LMP-frakció	Parliamentary group of the Politics Can be Different in the 7th parliamentary term	Opposition	Centre to centre-left	SchifferAndras	Schiffer, András	M	1971	
ParlaMint-HU-en_2016-02-29	u2016-02-29-2	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2016 spring, meeting 53, day 1, 2016-02-29 [ParlaMint.ana]	2016-02-29	Unicameralism	7. ciklus	-	53. ülés	1. ülésnap	-	Reference	English	Chairperson	MP	notMinister	-	-	-	-	KoverLaszlo	Kövér, László	M	1959	
ParlaMint-HU-en_2016-02-29	u2016-02-29-3	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2016 spring, meeting 53, day 1, 2016-02-29 [ParlaMint.ana]	2016-02-29	Unicameralism	7. ciklus	-	53. ülés	1. ülésnap	-	Reference	English	Regular	MP	Minister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 7th parliamentary term	Coalition	Right to far-right	RoganAntal	Rogán, Antal	M	1972	
ParlaMint-HU-en_2016-02-29	u2016-02-29-4	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2016 spring, meeting 53, day 1, 2016-02-29 [ParlaMint.ana]	2016-02-29	Unicameralism	7. ciklus	-	53. ülés	1. ülésnap	-	Reference	English	Chairperson	MP	notMinister	-	-	-	-	KoverLaszlo	Kövér, László	M	1959	
ParlaMint-HU-en_2016-02-29	u2016-02-29-5	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2016 spring, meeting 53, day 1, 2016-02-29 [ParlaMint.ana]	2016-02-29	Unicameralism	7. ciklus	-	53. ülés	1. ülésnap	-	Reference	English	Regular	MP	notMinister	JOBBIK-frakció	Parliamentary group of the Movement for a Better Hungary in the 7th parliamentary term	Opposition	Centre-right	MagyarZoltan	Magyar, Zoltán	M	1982	
ParlaMint-HU-en_2016-02-29	u2016-02-29-6	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2016 spring, meeting 53, day 1, 2016-02-29 [ParlaMint.ana]	2016-02-29	Unicameralism	7. ciklus	-	53. ülés	1. ülésnap	-	Reference	English	Chairperson	MP	notMinister	-	-	-	-	KoverLaszlo	Kövér, László	M	1959	
ParlaMint-HU-en_2016-02-29	u2016-02-29-7	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2016 spring, meeting 53, day 1, 2016-02-29 [ParlaMint.ana]	2016-02-29	Unicameralism	7. ciklus	-	53. ülés	1. ülésnap	-	Reference	English	Guest	notMP	notMinister	-	-	-	-	NagyIstvan	Nagy, István	M	1967	
ParlaMint-HU-en_2016-02-29	u2016-02-29-8	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2016 spring, meeting 53, day 1, 2016-02-29 [ParlaMint.ana]	2016-02-29	Unicameralism	7. ciklus	-	53. ülés	1. ülésnap	-	Reference	English	Chairperson	MP	notMinister	-	-	-	-	KoverLaszlo	Kövér, László	M	1959	
ParlaMint-HU-en_2016-02-29	u2016-02-29-9	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2016 spring, meeting 53, day 1, 2016-02-29 [ParlaMint.ana]	2016-02-29	Unicameralism	7. ciklus	-	53. ülés	1. ülésnap	-	Reference	English	Regular	MP	notMinister	MSZP-frakció	Parliamentary group of the Hungarian Socialist Party in the 7th parliamentary term	Opposition	Centre-left	TobiasJozsef	Tóbiás, József	M	1970	
ParlaMint-HU-en_2016-02-29	u2016-02-29-10	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2016 spring, meeting 53, day 1, 2016-02-29 [ParlaMint.ana]	2016-02-29	Unicameralism	7. ciklus	-	53. ülés	1. ülésnap	-	Reference	English	Chairperson	MP	notMinister	-	-	-	-	KoverLaszlo	Kövér, László	M	1959	
